ID_Dia,ID_Región,Casos_Nuevos
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,RM,1
49,6,1
49,7,1
49,7,1
49,16,1
49,16,1
49,16,1
49,16,1
49,16,1
49,16,1
49,16,1
49,16,1
49,16,1
49,8,1
49,8,1
49,8,1
49,8,1
49,8,1
49,8,1
49,8,1
49,8,1
49,8,1
49,8,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,9,1
49,14,1
49,14,1
49,14,1
49,14,1
49,14,1
49,10,1
49,10,1
49,10,1
49,12,1
49,12,1
49,12,1
49,12,1
49,12,1
49,12,1
49,12,1
49,12,1
49,12,1
49,12,1
49,12,1
49,12,1
49,12,1
50,15,1
50,15,1
50,15,1
50,15,1
50,15,1
50,15,1
50,15,1
50,15,1
50,15,1
50,1,1
50,1,1
50,1,1
50,1,1
50,1,1
50,1,1
50,1,1
50,1,1
50,1,1
50,1,1
50,1,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,2,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,5,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,RM,1
50,6,1
50,7,1
50,7,1
50,7,1
50,7,1
50,7,1
50,7,1
50,7,1
50,7,1
50,7,1
50,7,1
50,7,1
50,7,1
50,16,1
50,16,1
50,16,1
50,16,1
50,16,1
50,16,1
50,16,1
50,8,1
50,8,1
50,8,1
50,8,1
50,8,1
50,8,1
50,8,1
50,8,1
50,8,1
50,8,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,9,1
50,14,1
50,14,1
50,14,1
50,14,1
50,14,1
50,10,1
50,10,1
50,10,1
50,10,1
50,10,1
50,10,1
50,10,1
50,10,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
50,12,1
51,15,1
51,15,1
51,15,1
51,15,1
51,15,1
51,15,1
51,15,1
51,15,1
51,15,1
51,15,1
51,1,1
51,1,1
51,1,1
51,1,1
51,1,1
51,1,1
51,1,1
51,1,1
51,1,1
51,1,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,2,1
51,4,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,5,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,RM,1
51,6,1
51,6,1
51,7,1
51,7,1
51,7,1
51,7,1
51,7,1
51,7,1
51,7,1
51,7,1
51,7,1
51,7,1
51,7,1
51,7,1
51,16,1
51,16,1
51,16,1
51,16,1
51,16,1
51,16,1
51,16,1
51,16,1
51,16,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,8,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,9,1
51,14,1
51,14,1
51,14,1
51,14,1
51,10,1
51,10,1
51,10,1
51,10,1
51,10,1
51,10,1
51,10,1
51,10,1
51,10,1
51,10,1
51,10,1
51,10,1
51,10,1
51,12,1
51,12,1
51,12,1
51,12,1
51,12,1
51,12,1
51,12,1
51,12,1
51,12,1
51,12,1
51,12,1
51,12,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,15,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,1,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,2,1
52,3,1
52,3,1
52,3,1
52,3,1
52,3,1
52,5,1
52,5,1
52,5,1
52,5,1
52,5,1
52,5,1
52,5,1
52,5,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,RM,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,6,1
52,7,1
52,7,1
52,7,1
52,7,1
52,7,1
52,16,1
52,16,1
52,16,1
52,16,1
52,16,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,8,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,9,1
52,14,1
52,14,1
52,10,1
52,10,1
52,10,1
52,10,1
52,10,1
52,10,1
52,10,1
52,10,1
52,10,1
52,12,1
52,12,1
52,12,1
52,12,1
52,12,1
52,12,1
52,12,1
52,12,1
52,12,1
52,12,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,15,1
53,1,1
53,1,1
53,1,1
53,1,1
53,1,1
53,1,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,2,1
53,3,1
53,3,1
53,3,1
53,4,1
53,4,1
53,5,1
53,5,1
53,5,1
53,5,1
53,5,1
53,5,1
53,5,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,RM,1
53,6,1
53,6,1
53,6,1
53,6,1
53,6,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,7,1
53,16,1
53,16,1
53,16,1
53,16,1
53,16,1
53,16,1
53,16,1
53,8,1
53,8,1
53,8,1
53,8,1
53,8,1
53,8,1
53,8,1
53,8,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,9,1
53,14,1
53,10,1
53,10,1
53,10,1
53,10,1
53,10,1
53,10,1
53,12,1
53,12,1
53,12,1
53,12,1
53,12,1
53,12,1
53,12,1
53,12,1
53,12,1
54,15,1
54,15,1
54,15,1
54,15,1
54,15,1
54,15,1
54,1,1
54,1,1
54,1,1
54,1,1
54,1,1
54,1,1
54,1,1
54,1,1
54,1,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,2,1
54,3,1
54,3,1
54,3,1
54,4,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,5,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
54,RM,1
